SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"29817","6315023","1","2019","Extended","Promotional","Miscellaneous","LEGO Brand Store Opening Set","Windmill","X","6315023-1","","","","","","","127","","Box","Promotional","","","","","","","","","","","113","352","0","0","X","4","162.8100","","","",""
"29829","6315025","1","2019","Extended","BrickHeadz","Licensed","Promotional","Amsterdam BrickHeadz","X","AMSTERDAM-1","","","","","","","110","","Box","Promotional","","","","","","","","","10","","96","382","0","0","X","0","1056.8000","","","",""
"33551","6382975","1","2019","Extended","Star Wars","Licensed","Promotional","Tantive IV","X","6382975-1","","","","","","","56","","Zip-lock bag","{Not specified}","","","","","","","","","","","114","308","0","0","X","0","","","","",""
"33930","6385416","1","2019","Extended","Promotional","Miscellaneous","","Summer Sailboat","","","","","","","","","37","","Zip-lock bag","{Not specified}","","","","","","","","","","","28","29","0","0","X","0","6.3000","","","",""
"28955","100STORESNA","1","2019","Other","Promotional","Miscellaneous","LEGO brand stores","100 Stores minifigure","X","100STORES-1","","","","","","","1","1","Blister pack","LEGO exclusive","","","","","","","","","","","614","435","0","0","X","5","35.5800","28.0000","","",""
"29847","ARENDELLE","1","2019","Other","Disney","Licensed","Promotional","Arendelle Castle","X","ARENDELLE-1","","","","","","","62","","None (loose parts)","{Not specified}","","","","","","","","","","","101","181","0","1","X","0","10.5100","20.0000","","",""
"29330","BEIJING","2","2019","Other","BrickHeadz","Licensed","Promotional","Beijing BrickHeadz","X","BEIJING-2","","","","","","","110","","Box","Promotional","","","","","","","","","10","","127","393","0","0","X","0","82.4200","","","",""
"29154","BEIJING","1","2019","Other","Promotional","Miscellaneous","LEGO Brand Store Opening Set","Minifigure box","X","BEIJING-1","","","","","","","","","Box","LEGO exclusive","","","","","","","","","","","30","172","0","1","X","0","88.7500","","","",""
"29235","BL19001","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Löwenstein Castle","X","BL19001-1","199.99","","","","","","2015","3","Box","Retail - limited","","","","","","","","","","","480","1515","0","2","X","5","949.9500","623.3000","","",""
"29236","BL19002","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Antique Fire Engine","X","BL19002-1","149.99","","","","","","1278","","Box","Retail - limited","","","","","","","","","","","292","887","0","3","X","5","425.0000","299.9900","Boone Langston,","",""
"29237","BL19003","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Skyline Express","X","BL19003-1","","","","","","","1365","6","Box","Retail - limited","","","","","","","","","","","195","755","0","2","X","0","498.9200","291.9300","","",""
"29238","BL19004","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Wild West Saloon","X","BL19004-1","149.99","","","","","","1496","","Box","Retail - limited","","","","","","","","","","","476","1434","0","2","X","0","419.5500","388.7700","","",""
"29239","BL19005","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Isle of Peril","X","BL19005-1","99.99","","","","","","1301","","Box","Retail - limited","","","","","","","","","","","73","384","0","2","X","0","400.0000","","","",""
"29240","BL19006","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Eight Studs","X","BL19006-1","99.99","","","","","","1393","2","Box","Retail - limited","","","","","","","","","","","198","679","0","3","X","0","977.6700","236.3500","","",""
"29241","BL19007","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Science Tower","X","BL19007-1","129.99","","","","","","1204","2","Box","Retail - limited","","","","","","","","","","","275","796","0","2","X","5","337.5000","224.9900","","",""
"29242","BL19008","1","2019","Other","Bricklink","Model making","AFOL Designer Program","The LEGO Story","X","BL19008-1","99.99","","","","","","1442","4","Box","Retail - limited","","","","","","","","","","","461","977","0","2","X","0","141.2500","149.5400","","",""
"29243","BL19009","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Imagine it! Build it!","X","BL19009-1","69.99","","","","","","924","2","Box","Retail - limited","","","","","","","","","","","107","253","0","2","X","0","750.0000","262.8800","","",""
"29244","BL19010","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Hot Shot Carnival ","X","BL19010-1","57.99","","","","","","591","3","Box","Retail - limited","","","","","","","","","","","448","945","0","6","X","0","382.5700","265.0000","","",""
"29245","BL19011","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Vintage Roadster","X","BL19011-1","54.99","","","","","","474","","Box","Retail - limited","","","","","","","","","","","239","775","0","2","X","0","189.8200","82.2500","","",""
"29246","BL19012","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Bikes!","X","BL19012-1","49.99","","","","","","519","2","Box","Retail - limited","","","","","39.1","26.8","6.2","0.891","","","308","851","0","2","X","0","286.5900","158.4100","","",""
"29247","BL19013","1","2019","Other","Bricklink","Model making","AFOL Designer Program","Steampunk Mini Chess","X","BL19013-1","37.99","","","","","","371","","Box","Retail - limited","","","","","","","","","","","98","397","0","2","X","0","206.6300","50.0000","","",""
"30161","BLOCKS052","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 52","X","Blocks052-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","125","43","0","0","X","0","","","","",""
"30162","BLOCKS053","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 53","X","Blocks053-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","125","43","0","0","X","0","","","","",""
"30163","BLOCKS054","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 54","X","Blocks054-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","119","38","0","0","X","0","","","","",""
"30164","BLOCKS055","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 55","X","Blocks055-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","130","47","0","0","X","0","","","","",""
"30165","BLOCKS056","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 56","X","Blocks056-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","121","46","0","0","X","0","","","","",""
"30166","BLOCKS057","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 57","X","Blocks057-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","123","43","0","0","X","0","","","","",""
"30167","BLOCKS058","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 58","X","Blocks058-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","119","43","0","0","X","0","","","","",""
"30168","BLOCKS059","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 59","X","Blocks059-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","125","47","0","0","X","0","","","","",""
"30169","BLOCKS060","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 60","X","Blocks060-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","127","46","0","0","X","0","","","","",""
"30170","BLOCKS061","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 61","X","Blocks061-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","124","41","0","0","X","0","","","","",""
"30171","BLOCKS062","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 62","X","Blocks062-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","132","49","0","0","X","0","","","","",""
"30172","BLOCKS063","1","2019","Book","Books","Miscellaneous","Magazines/Blocks","Blocks magazine issue 63","X","BLOCKS063-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","125","50","0","0","X","0","","","","",""
"30178","BRICKFANATICS003","1","2019","Book","Books","Miscellaneous","Magazines/Brick Fanatics","Brick Fanatics magazine issue 3","X","BRICKFANATICS003-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","35","34","0","0","X","0","","","","",""
"30179","BRICKFANATICS004","1","2019","Book","Books","Miscellaneous","Magazines/Brick Fanatics","Brick Fanatics magazine issue 4","X","BRICKFANATICS004-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","35","32","0","0","X","0","","","","",""
"30180","BRICKFANATICS005","1","2019","Book","Books","Miscellaneous","Magazines/Brick Fanatics","Brick Fanatics magazine issue 5","X","BRICKFANATICS005-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","34","33","0","0","X","0","","","","",""
"30181","BRICKFANATICS006","1","2019","Book","Books","Miscellaneous","Magazines/Brick Fanatics","Brick Fanatics magazine issue 6","X","BRICKFANATICS006-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","34","35","0","0","X","0","","","","",""
"30182","BRICKFANATICS007","1","2019","Book","Books","Miscellaneous","Magazines/Brick Fanatics","Brick Fanatics magazine issue 7","X","BRICKFANATICS007-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","34","30","0","0","X","0","","","","",""
"30183","BRICKFANATICS008","1","2019","Book","Books","Miscellaneous","Magazines/Brick Fanatics","Brick Fanatics magazine issue 8","X","BRICKFANATICS008-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","33","31","0","0","X","0","","","","",""
"30184","BRICKFANATICS009","1","2019","Book","Books","Miscellaneous","Magazines/Brick Fanatics","Brick Fanatics magazine issue 9","X","BRICKFANATICS009-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","33","33","0","0","X","0","","","","",""
"30185","BRICKFANATICS010","1","2019","Book","Books","Miscellaneous","Magazines/Brick Fanatics","Brick Fanatics magazine issue 10","X","BRICKFANATICS010-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","33","36","0","0","X","0","","","","",""
"30186","BRICKFANATICS011","1","2019","Book","Books","Miscellaneous","Magazines/Brick Fanatics","Brick Fanatics magazine issue 11","X","BRICKFANATICS011-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","33","35","0","0","X","0","","","","",""
"30187","BRICKFANATICS012","1","2019","Book","Books","Miscellaneous","Magazines/Brick Fanatics","Brick Fanatics magazine issue 12","X","BRICKFANATICS012-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","32","38","0","0","X","0","","","","",""
"31119","BRICKJOURNAL055","1","2019","Book","Books","Miscellaneous","Magazines/BrickJournal","BrickJournal Issue 55","X","BRICKJOURNAL055-1","8.95","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","40","24","0","0","X","0","","","","",""
"31120","BRICKJOURNAL056","1","2019","Book","Books","Miscellaneous","Magazines/BrickJournal","BrickJournal Issue 56","X","BRICKJOURNAL056-1","8.95","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","37","23","0","0","X","0","","","","",""
"31121","BRICKJOURNAL057","1","2019","Book","Books","Miscellaneous","Magazines/BrickJournal","BrickJournal Issue 57","X","BRICKJOURNAL057-1","8.95","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","39","22","0","0","X","0","","","","",""
"31122","BRICKJOURNAL058","1","2019","Book","Books","Miscellaneous","Magazines/BrickJournal","BrickJournal Issue 58","X","BRICKJOURNAL058-1","8.95","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","34","26","0","0","X","0","","","","",""
"31123","BRICKJOURNAL059","1","2019","Book","Books","Miscellaneous","Magazines/BrickJournal","BrickJournal Issue 59","X","BRICKJOURNAL059-1","8.95","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","39","31","0","0","X","0","","","","",""
"31124","BRICKJOURNAL060","1","2019","Book","Books","Miscellaneous","Magazines/BrickJournal","BrickJournal Issue 60","X","BRICKJOURNAL060-1","9.95","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","37","27","0","0","X","0","","","","",""
"31374","CAPTAINMARVEL","1","2019","Other","Marvel Super Heroes","Licensed","Promotional","Mini Captain Marvel Ship","X","CAPTAINMARVEL-1","","","","","","","46","","None (loose parts)","Promotional","","","","","","","","","","","61","300","0","0","X","0","","","","",""
"29391","COLOGNE","1","2019","Other","BrickHeadz","Licensed","Promotional","Cologne BrickHeadz","X","COLOGNE-1","","","","","","","110","","Zip-lock bag","Promotional","","","","","","","","","10","","90","371","0","0","X","0","","","","",""
"29537","COOLCAR","1","2019","Other","Miscellaneous","Miscellaneous","","Cool Car","X","COOLCAR-1","","","","","","","49","","None (loose parts)","Not sold","","","","","","","","","","","45","87","0","0","X","0","","","","",""
"33638","DRAGON","1","2019","Other","Promotional","Miscellaneous","","Dragon","X","DRAGON-1","","","","","","","37","","None (loose parts)","Promotional","","","","","","","","","","","7","36","0","1","X","5","","","","",""
"29281","EASTERCHICK","1","2019","Other","Seasonal","Miscellaneous","Easter","Easter Chick","X","EASTERCHICK-1","","","","","","","30","","None (loose parts)","{Not specified}","","","","","","","","","","","114","196","0","0","X","0","","0.7500","","",""
